b0,f_V,dt_excess_Myr,destroyed
0.14400000000000002,0.34199999999999997,0.0,1.0
0.146,0.34199999999999997,0.0,1.0
0.148,0.34199999999999997,0.0,1.0
0.15,0.34199999999999997,0.0,1.0
0.152,0.34199999999999997,0.0,1.0
0.154,0.34199999999999997,0.0,1.0
0.156,0.34199999999999997,0.0,1.0
0.158,0.34199999999999997,0.0,1.0
0.16,0.34199999999999997,0.0,1.0
0.162,0.34199999999999997,0.0,1.0
0.164,0.34199999999999997,0.0,1.0
0.166,0.34199999999999997,0.0,1.0
0.168,0.34199999999999997,0.0,1.0
0.17,0.34199999999999997,0.0,1.0
0.17200000000000001,0.34199999999999997,0.0,1.0
0.17400000000000002,0.34199999999999997,0.0,1.0
0.176,0.34199999999999997,0.0,1.0
0.178,0.34199999999999997,0.0,1.0
0.18,0.34199999999999997,0.0,1.0
0.182,0.34199999999999997,0.0,1.0
0.184,0.34199999999999997,0.0,1.0
0.186,0.34199999999999997,0.0,1.0
0.188,0.34199999999999997,0.0,1.0
0.19,0.34199999999999997,0.0,1.0
0.192,0.34199999999999997,0.0,1.0
0.194,0.34199999999999997,0.0,1.0
0.196,0.34199999999999997,0.0,1.0
0.198,0.34199999999999997,0.0,1.0
0.2,0.34199999999999997,0.0,1.0
0.0,0.348,-0.0,1.0
0.002,0.348,0.0,1.0
0.004,0.348,0.0,1.0
0.006,0.348,0.0,1.0
0.008,0.348,0.0,1.0
0.01,0.348,0.0,1.0
0.012,0.348,0.0,1.0
0.014,0.348,0.0,1.0
0.016,0.348,0.0,1.0
0.018000000000000002,0.348,0.0,1.0
0.02,0.348,0.0,1.0
0.022,0.348,0.0,1.0
0.024,0.348,0.0,1.0
0.026000000000000002,0.348,0.0,1.0
0.028,0.348,0.0,1.0
0.03,0.348,0.0,1.0
0.032,0.348,0.0,1.0
0.034,0.348,0.0,1.0
0.036000000000000004,0.348,0.0,1.0
0.038,0.348,0.0,1.0
0.04,0.348,0.0,1.0
0.042,0.348,0.0,1.0
0.044,0.348,0.0,1.0
0.046,0.348,0.0,1.0
0.048,0.348,0.0,1.0
0.05,0.348,0.0,1.0
0.052000000000000005,0.348,0.0,1.0
0.054,0.348,0.0,1.0
0.056,0.348,0.0,1.0
0.058,0.348,0.0,1.0
0.06,0.348,0.0,1.0
0.062,0.348,0.0,1.0
0.064,0.348,0.0,1.0
0.066,0.348,0.0,1.0
0.068,0.348,0.0,1.0
0.07,0.348,0.0,1.0
0.07200000000000001,0.348,0.0,1.0
0.074,0.348,0.0,1.0
0.076,0.348,0.0,1.0
0.078,0.348,0.0,1.0
0.08,0.348,0.0,1.0
0.082,0.348,0.0,1.0
0.084,0.348,0.0,1.0
0.08600000000000001,0.348,0.0,1.0
0.088,0.348,0.0,1.0
0.09,0.348,0.0,1.0
0.092,0.348,0.0,1.0
0.094,0.348,0.0,1.0
0.096,0.348,0.0,1.0
0.098,0.348,0.0,1.0
0.1,0.348,0.0,1.0
0.10200000000000001,0.348,0.0,1.0
0.10400000000000001,0.348,0.0,1.0
0.106,0.348,0.0,1.0
0.108,0.348,0.0,1.0
0.11,0.348,0.0,1.0
0.112,0.348,0.0,1.0
0.114,0.348,0.0,1.0
0.116,0.348,0.0,1.0
0.11800000000000001,0.348,0.0,1.0
0.12,0.348,0.0,1.0
0.122,0.348,0.0,1.0
0.124,0.348,0.0,1.0
0.126,0.348,0.0,1.0
0.128,0.348,0.0,1.0
0.13,0.348,0.0,1.0
0.132,0.348,0.0,1.0
0.134,0.348,0.0,1.0
0.136,0.348,0.0,1.0
0.138,0.348,0.0,1.0
0.14,0.348,0.0,1.0
0.14200000000000002,0.348,0.0,1.0
0.14400000000000002,0.348,0.0,1.0
0.146,0.348,0.0,1.0
0.148,0.348,0.0,1.0
0.15,0.348,0.0,1.0
0.152,0.348,0.0,1.0
0.154,0.348,0.0,1.0
0.156,0.348,0.0,1.0
0.158,0.348,0.0,1.0
0.16,0.348,0.0,1.0
0.162,0.348,0.0,1.0
0.164,0.348,0.0,1.0
0.166,0.348,0.0,1.0
0.168,0.348,0.0,1.0
0.17,0.348,0.0,1.0
0.17200000000000001,0.348,0.0,1.0
0.17400000000000002,0.348,0.0,1.0
0.176,0.348,0.0,1.0
0.178,0.348,0.0,1.0
0.18,0.348,0.0,1.0
0.182,0.348,0.0,1.0
0.184,0.348,0.0,1.0
0.186,0.348,0.0,1.0
0.188,0.348,0.0,1.0
0.19,0.348,0.0,1.0
0.192,0.348,0.0,1.0
0.194,0.348,0.0,1.0
0.196,0.348,0.0,1.0
0.198,0.348,0.0,1.0
0.2,0.348,0.0,1.0
0.0,0.354,-0.0,1.0
0.002,0.354,0.0,1.0
0.004,0.354,0.0,1.0
0.006,0.354,0.0,1.0
0.008,0.354,0.0,1.0
0.01,0.354,0.0,1.0
0.012,0.354,0.0,1.0
0.014,0.354,0.0,1.0
0.016,0.354,0.0,1.0
0.018000000000000002,0.354,0.0,1.0
0.02,0.354,0.0,1.0
0.022,0.354,0.0,1.0
0.024,0.354,0.0,1.0
0.026000000000000002,0.354,0.0,1.0
0.028,0.354,0.0,1.0
0.03,0.354,0.0,1.0
0.032,0.354,0.0,1.0
0.034,0.354,0.0,1.0
0.036000000000000004,0.354,0.0,1.0
0.038,0.354,0.0,1.0
0.04,0.354,0.0,1.0
0.042,0.354,0.0,1.0
0.044,0.354,0.0,1.0
0.046,0.354,0.0,1.0
0.048,0.354,0.0,1.0
0.05,0.354,0.0,1.0
0.052000000000000005,0.354,0.0,1.0
0.054,0.354,0.0,1.0
0.056,0.354,0.0,1.0
0.058,0.354,0.0,1.0
0.06,0.354,0.0,1.0
0.062,0.354,0.0,1.0
0.064,0.354,0.0,1.0
0.066,0.354,0.0,1.0
0.068,0.354,0.0,1.0
0.07,0.354,0.0,1.0
0.07200000000000001,0.354,0.0,1.0
0.074,0.354,0.0,1.0
0.076,0.354,0.0,1.0
0.078,0.354,0.0,1.0
0.08,0.354,0.0,1.0
0.082,0.354,0.0,1.0
0.084,0.354,0.0,1.0
0.08600000000000001,0.354,0.0,1.0
0.088,0.354,0.0,1.0
0.09,0.354,0.0,1.0
0.092,0.354,0.0,1.0
0.094,0.354,0.0,1.0
0.096,0.354,0.0,1.0
0.098,0.354,0.0,1.0
0.1,0.354,0.0,1.0
0.10200000000000001,0.354,0.0,1.0
0.10400000000000001,0.354,0.0,1.0
0.106,0.354,0.0,1.0
0.108,0.354,0.0,1.0
0.11,0.354,0.0,1.0
0.112,0.354,0.0,1.0
0.114,0.354,0.0,1.0
0.116,0.354,0.0,1.0
0.11800000000000001,0.354,0.0,1.0
0.12,0.354,0.0,1.0
0.122,0.354,0.0,1.0
0.124,0.354,0.0,1.0
0.126,0.354,0.0,1.0
0.128,0.354,0.0,1.0
0.13,0.354,0.0,1.0
0.132,0.354,0.0,1.0
0.134,0.354,0.0,1.0
0.136,0.354,0.0,1.0
0.138,0.354,0.0,1.0
0.14,0.354,0.0,1.0
0.14200000000000002,0.354,0.0,1.0
0.14400000000000002,0.354,0.0,1.0
0.146,0.354,0.0,1.0
0.148,0.354,0.0,1.0
0.15,0.354,0.0,1.0
0.152,0.354,0.0,1.0
0.154,0.354,0.0,1.0
0.156,0.354,0.0,1.0
0.158,0.354,0.0,1.0
0.16,0.354,0.0,1.0
0.162,0.354,0.0,1.0
0.164,0.354,0.0,1.0
0.166,0.354,0.0,1.0
0.168,0.354,0.0,1.0
0.17,0.354,0.0,1.0
0.17200000000000001,0.354,0.0,1.0
0.17400000000000002,0.354,0.0,1.0
0.176,0.354,0.0,1.0
0.178,0.354,0.0,1.0
0.18,0.354,0.0,1.0
0.182,0.354,0.0,1.0
0.184,0.354,0.0,1.0
0.186,0.354,0.0,1.0
0.188,0.354,0.0,1.0
0.19,0.354,0.0,1.0
0.192,0.354,0.0,1.0
0.194,0.354,0.0,1.0
0.196,0.354,0.0,1.0
0.198,0.354,0.0,1.0
0.2,0.354,0.0,1.0
0.0,0.36,-0.0,1.0
0.002,0.36,0.0,1.0
0.004,0.36,0.0,1.0
0.006,0.36,0.0,1.0
0.008,0.36,0.0,1.0
0.01,0.36,0.0,1.0
0.012,0.36,0.0,1.0
0.014,0.36,0.0,1.0
0.016,0.36,0.0,1.0
0.018000000000000002,0.36,0.0,1.0
0.02,0.36,0.0,1.0
0.022,0.36,0.0,1.0
0.024,0.36,0.0,1.0
0.026000000000000002,0.36,0.0,1.0
0.028,0.36,0.0,1.0
0.03,0.36,0.0,1.0
0.032,0.36,0.0,1.0
0.034,0.36,0.0,1.0
0.036000000000000004,0.36,0.0,1.0
0.038,0.36,0.0,1.0
0.04,0.36,0.0,1.0
0.042,0.36,0.0,1.0
0.044,0.36,0.0,1.0
0.046,0.36,0.0,1.0
0.048,0.36,0.0,1.0
0.05,0.36,0.0,1.0
0.052000000000000005,0.36,0.0,1.0
0.054,0.36,0.0,1.0
0.056,0.36,0.0,1.0
0.058,0.36,0.0,1.0
0.06,0.36,0.0,1.0
0.062,0.36,0.0,1.0
0.064,0.36,0.0,1.0
0.066,0.36,0.0,1.0
0.068,0.36,0.0,1.0
0.07,0.36,0.0,1.0
0.07200000000000001,0.36,0.0,1.0
0.074,0.36,0.0,1.0
0.076,0.36,0.0,1.0
0.078,0.36,0.0,1.0
0.08,0.36,0.0,1.0
0.082,0.36,0.0,1.0
0.084,0.36,0.0,1.0
0.08600000000000001,0.36,0.0,1.0
0.088,0.36,0.0,1.0
0.09,0.36,0.0,1.0
0.092,0.36,0.0,1.0
0.094,0.36,0.0,1.0
0.096,0.36,0.0,1.0
0.098,0.36,0.0,1.0
0.1,0.36,0.0,1.0
0.10200000000000001,0.36,0.0,1.0
0.10400000000000001,0.36,0.0,1.0
0.106,0.36,0.0,1.0
0.108,0.36,0.0,1.0
0.11,0.36,0.0,1.0
0.112,0.36,0.0,1.0
0.114,0.36,0.0,1.0
0.116,0.36,0.0,1.0
0.11800000000000001,0.36,0.0,1.0
0.12,0.36,0.0,1.0
0.122,0.36,0.0,1.0
0.124,0.36,0.0,1.0
0.126,0.36,0.0,1.0
0.128,0.36,0.0,1.0
0.13,0.36,0.0,1.0
0.132,0.36,0.0,1.0
0.134,0.36,0.0,1.0
0.136,0.36,0.0,1.0
0.138,0.36,0.0,1.0
0.14,0.36,0.0,1.0
0.14200000000000002,0.36,0.0,1.0
0.14400000000000002,0.36,0.0,1.0
0.146,0.36,0.0,1.0
0.148,0.36,0.0,1.0
0.15,0.36,0.0,1.0
0.152,0.36,0.0,1.0
0.154,0.36,0.0,1.0
0.156,0.36,0.0,1.0
0.158,0.36,0.0,1.0
0.16,0.36,0.0,1.0
0.162,0.36,0.0,1.0
0.164,0.36,0.0,1.0
0.166,0.36,0.0,1.0
0.168,0.36,0.0,1.0
0.17,0.36,0.0,1.0
0.17200000000000001,0.36,0.0,1.0
0.17400000000000002,0.36,0.0,1.0
0.176,0.36,0.0,1.0
0.178,0.36,0.0,1.0
0.18,0.36,0.0,1.0
0.182,0.36,0.0,1.0
0.184,0.36,0.0,1.0
0.186,0.36,0.0,1.0
0.188,0.36,0.0,1.0
0.19,0.36,0.0,1.0
0.192,0.36,0.0,1.0
0.194,0.36,0.0,1.0
0.196,0.36,0.0,1.0
0.198,0.36,0.0,1.0
0.2,0.36,0.0,1.0
0.0,0.366,-0.0,1.0
0.002,0.366,0.0,1.0
0.004,0.366,0.0,1.0
0.006,0.366,0.0,1.0
0.008,0.366,0.0,1.0
0.01,0.366,0.0,1.0
0.012,0.366,0.0,1.0
0.014,0.366,0.0,1.0
0.016,0.366,0.0,1.0
0.018000000000000002,0.366,0.0,1.0
0.02,0.366,0.0,1.0
0.022,0.366,0.0,1.0
0.024,0.366,0.0,1.0
0.026000000000000002,0.366,0.0,1.0
0.028,0.366,0.0,1.0
0.03,0.366,0.0,1.0
0.032,0.366,0.0,1.0
0.034,0.366,0.0,1.0
0.036000000000000004,0.366,0.0,1.0
0.038,0.366,0.0,1.0
0.04,0.366,0.0,1.0
0.042,0.366,0.0,1.0
0.044,0.366,0.0,1.0
0.046,0.366,0.0,1.0
0.048,0.366,0.0,1.0
0.05,0.366,0.0,1.0
0.052000000000000005,0.366,0.0,1.0
0.054,0.366,0.0,1.0
0.056,0.366,0.0,1.0
0.058,0.366,0.0,1.0
0.06,0.366,0.0,1.0
0.062,0.366,0.0,1.0
0.064,0.366,0.0,1.0
0.066,0.366,0.0,1.0
0.068,0.366,0.0,1.0
0.07,0.366,0.0,1.0
0.07200000000000001,0.366,0.0,1.0
0.074,0.366,0.0,1.0
0.076,0.366,0.0,1.0
0.078,0.366,0.0,1.0
0.08,0.366,0.0,1.0
0.082,0.366,0.0,1.0
0.084,0.366,0.0,1.0
0.08600000000000001,0.366,0.0,1.0
0.088,0.366,0.0,1.0
0.09,0.366,0.0,1.0
0.092,0.366,0.0,1.0
0.094,0.366,0.0,1.0
0.096,0.366,0.0,1.0
0.098,0.366,0.0,1.0
0.1,0.366,0.0,1.0
0.10200000000000001,0.366,0.0,1.0
0.10400000000000001,0.366,0.0,1.0
0.106,0.366,0.0,1.0
0.108,0.366,0.0,1.0
0.11,0.366,0.0,1.0
0.112,0.366,0.0,1.0
0.114,0.366,0.0,1.0
0.116,0.366,0.0,1.0
0.11800000000000001,0.366,0.0,1.0
0.12,0.366,0.0,1.0
0.122,0.366,0.0,1.0
0.124,0.366,0.0,1.0
0.126,0.366,0.0,1.0
0.128,0.366,0.0,1.0
0.13,0.366,0.0,1.0
0.132,0.366,0.0,1.0
0.134,0.366,0.0,1.0
0.136,0.366,0.0,1.0
0.138,0.366,0.0,1.0
0.14,0.366,0.0,1.0
0.14200000000000002,0.366,0.0,1.0
0.14400000000000002,0.366,0.0,1.0
0.146,0.366,0.0,1.0
0.148,0.366,0.0,1.0
0.15,0.366,0.0,1.0
0.152,0.366,0.0,1.0
0.154,0.366,0.0,1.0
0.156,0.366,0.0,1.0
0.158,0.366,0.0,1.0
0.16,0.366,0.0,1.0
0.162,0.366,0.0,1.0
0.164,0.366,0.0,1.0
0.166,0.366,0.0,1.0
0.168,0.366,0.0,1.0
0.17,0.366,0.0,1.0
0.17200000000000001,0.366,0.0,1.0
0.17400000000000002,0.366,0.0,1.0
0.176,0.366,0.0,1.0
0.178,0.366,0.0,1.0
0.18,0.366,0.0,1.0
0.182,0.366,0.0,1.0
0.184,0.366,0.0,1.0
0.186,0.366,0.0,1.0
0.188,0.366,0.0,1.0
0.19,0.366,0.0,1.0
0.192,0.366,0.0,1.0
0.194,0.366,0.0,1.0
0.196,0.366,0.0,1.0
0.198,0.366,0.0,1.0
0.2,0.366,0.0,1.0
0.0,0.372,-0.0,1.0
0.002,0.372,0.0,1.0
0.004,0.372,0.0,1.0
0.006,0.372,0.0,1.0
0.008,0.372,0.0,1.0
0.01,0.372,0.0,1.0
0.012,0.372,0.0,1.0
0.014,0.372,0.0,1.0
0.016,0.372,0.0,1.0
0.018000000000000002,0.372,0.0,1.0
0.02,0.372,0.0,1.0
0.022,0.372,0.0,1.0
0.024,0.372,0.0,1.0
0.026000000000000002,0.372,0.0,1.0
0.028,0.372,0.0,1.0
0.03,0.372,0.0,1.0
0.032,0.372,0.0,1.0
0.034,0.372,0.0,1.0
0.036000000000000004,0.372,0.0,1.0
0.038,0.372,0.0,1.0
0.04,0.372,0.0,1.0
0.042,0.372,0.0,1.0
0.044,0.372,0.0,1.0
0.046,0.372,0.0,1.0
0.048,0.372,0.0,1.0
0.05,0.372,0.0,1.0
0.052000000000000005,0.372,0.0,1.0
0.054,0.372,0.0,1.0
0.056,0.372,0.0,1.0
0.058,0.372,0.0,1.0
0.06,0.372,0.0,1.0
0.062,0.372,0.0,1.0
0.064,0.372,0.0,1.0
0.066,0.372,0.0,1.0
0.068,0.372,0.0,1.0
0.07,0.372,0.0,1.0
0.07200000000000001,0.372,0.0,1.0
0.074,0.372,0.0,1.0
0.076,0.372,0.0,1.0
0.078,0.372,0.0,1.0
0.08,0.372,0.0,1.0
0.082,0.372,0.0,1.0
0.084,0.372,0.0,1.0
0.08600000000000001,0.372,0.0,1.0
0.088,0.372,0.0,1.0
0.09,0.372,0.0,1.0
0.092,0.372,0.0,1.0
0.094,0.372,0.0,1.0
0.096,0.372,0.0,1.0
0.098,0.372,0.0,1.0
0.1,0.372,0.0,1.0
0.10200000000000001,0.372,0.0,1.0
0.10400000000000001,0.372,0.0,1.0
0.106,0.372,0.0,1.0
0.108,0.372,0.0,1.0
0.11,0.372,0.0,1.0
0.112,0.372,0.0,1.0
0.114,0.372,0.0,1.0
0.116,0.372,0.0,1.0
0.11800000000000001,0.372,0.0,1.0
0.12,0.372,0.0,1.0
0.122,0.372,0.0,1.0
0.124,0.372,0.0,1.0
0.126,0.372,0.0,1.0
0.128,0.372,0.0,1.0
0.13,0.372,0.0,1.0
0.132,0.372,0.0,1.0
0.134,0.372,0.0,1.0
0.136,0.372,0.0,1.0
0.138,0.372,0.0,1.0
0.14,0.372,0.0,1.0
0.14200000000000002,0.372,0.0,1.0
0.14400000000000002,0.372,0.0,1.0
0.146,0.372,0.0,1.0
0.148,0.372,0.0,1.0
0.15,0.372,0.0,1.0
0.152,0.372,0.0,1.0
0.154,0.372,0.0,1.0
0.156,0.372,0.0,1.0
0.158,0.372,0.0,1.0
0.16,0.372,0.0,1.0
0.162,0.372,0.0,1.0
0.164,0.372,0.0,1.0
0.166,0.372,0.0,1.0
0.168,0.372,0.0,1.0
0.17,0.372,0.0,1.0
0.17200000000000001,0.372,0.0,1.0
0.17400000000000002,0.372,0.0,1.0
0.176,0.372,0.0,1.0
0.178,0.372,0.0,1.0
0.18,0.372,0.0,1.0
0.182,0.372,0.0,1.0
0.184,0.372,0.0,1.0
0.186,0.372,0.0,1.0
0.188,0.372,0.0,1.0
0.19,0.372,0.0,1.0
0.192,0.372,0.0,1.0
0.194,0.372,0.0,1.0
0.196,0.372,0.0,1.0
0.198,0.372,0.0,1.0
0.2,0.372,0.0,1.0
0.0,0.378,-0.0,1.0
0.002,0.378,0.0,1.0
0.004,0.378,0.0,1.0
0.006,0.378,0.0,1.0
0.008,0.378,0.0,1.0
0.01,0.378,0.0,1.0
0.012,0.378,0.0,1.0
0.014,0.378,0.0,1.0
0.016,0.378,0.0,1.0
0.018000000000000002,0.378,0.0,1.0
0.02,0.378,0.0,1.0
0.022,0.378,0.0,1.0
0.024,0.378,0.0,1.0
0.026000000000000002,0.378,0.0,1.0
0.028,0.378,0.0,1.0
0.03,0.378,0.0,1.0
0.032,0.378,0.0,1.0
0.034,0.378,0.0,1.0
0.036000000000000004,0.378,0.0,1.0
0.038,0.378,0.0,1.0
0.04,0.378,0.0,1.0
0.042,0.378,0.0,1.0
0.044,0.378,0.0,1.0
0.046,0.378,0.0,1.0
0.048,0.378,0.0,1.0
0.05,0.378,0.0,1.0
0.052000000000000005,0.378,0.0,1.0
0.054,0.378,0.0,1.0
0.056,0.378,0.0,1.0
0.058,0.378,0.0,1.0
0.06,0.378,0.0,1.0
0.062,0.378,0.0,1.0
0.064,0.378,0.0,1.0
0.066,0.378,0.0,1.0
0.068,0.378,0.0,1.0
0.07,0.378,0.0,1.0
0.07200000000000001,0.378,0.0,1.0
0.074,0.378,0.0,1.0
0.076,0.378,0.0,1.0
0.078,0.378,0.0,1.0
0.08,0.378,0.0,1.0
0.082,0.378,0.0,1.0
0.084,0.378,0.0,1.0
0.08600000000000001,0.378,0.0,1.0
0.088,0.378,0.0,1.0
0.09,0.378,0.0,1.0
0.092,0.378,0.0,1.0
0.094,0.378,0.0,1.0
0.096,0.378,0.0,1.0
0.098,0.378,0.0,1.0
0.1,0.378,0.0,1.0
0.10200000000000001,0.378,0.0,1.0
0.10400000000000001,0.378,0.0,1.0
0.106,0.378,0.0,1.0
0.108,0.378,0.0,1.0
0.11,0.378,0.0,1.0
0.112,0.378,0.0,1.0
0.114,0.378,0.0,1.0
0.116,0.378,0.0,1.0
0.11800000000000001,0.378,0.0,1.0
0.12,0.378,0.0,1.0
0.122,0.378,0.0,1.0
0.124,0.378,0.0,1.0
0.126,0.378,0.0,1.0
0.128,0.378,0.0,1.0
0.13,0.378,0.0,1.0
0.132,0.378,0.0,1.0
0.134,0.378,0.0,1.0
0.136,0.378,0.0,1.0
0.138,0.378,0.0,1.0
0.14,0.378,0.0,1.0
0.14200000000000002,0.378,0.0,1.0
0.14400000000000002,0.378,0.0,1.0
0.146,0.378,0.0,1.0
0.148,0.378,0.0,1.0
0.15,0.378,0.0,1.0
0.152,0.378,0.0,1.0
0.154,0.378,0.0,1.0
0.156,0.378,0.0,1.0
0.158,0.378,0.0,1.0
0.16,0.378,0.0,1.0
0.162,0.378,0.0,1.0
0.164,0.378,0.0,1.0
0.166,0.378,0.0,1.0
0.168,0.378,0.0,1.0
0.17,0.378,0.0,1.0
0.17200000000000001,0.378,0.0,1.0
0.17400000000000002,0.378,0.0,1.0
0.176,0.378,0.0,1.0
0.178,0.378,0.0,1.0
0.18,0.378,0.0,1.0
0.182,0.378,0.0,1.0
0.184,0.378,0.0,1.0
0.186,0.378,0.0,1.0
0.188,0.378,0.0,1.0
0.19,0.378,0.0,1.0
0.192,0.378,0.0,1.0
0.194,0.378,0.0,1.0
0.196,0.378,0.0,1.0
0.198,0.378,0.0,1.0
0.2,0.378,0.0,1.0
0.0,0.384,-0.0,1.0
0.002,0.384,0.0,1.0
0.004,0.384,0.0,1.0
0.006,0.384,0.0,1.0
0.008,0.384,0.0,1.0
0.01,0.384,0.0,1.0
0.012,0.384,0.0,1.0
0.014,0.384,0.0,1.0
0.016,0.384,0.0,1.0
0.018000000000000002,0.384,0.0,1.0
0.02,0.384,0.0,1.0
0.022,0.384,0.0,1.0
0.024,0.384,0.0,1.0
0.026000000000000002,0.384,0.0,1.0
0.028,0.384,0.0,1.0
0.03,0.384,0.0,1.0
0.032,0.384,0.0,1.0
0.034,0.384,0.0,1.0
0.036000000000000004,0.384,0.0,1.0
0.038,0.384,0.0,1.0
0.04,0.384,0.0,1.0
0.042,0.384,0.0,1.0
0.044,0.384,0.0,1.0
0.046,0.384,0.0,1.0
0.048,0.384,0.0,1.0
0.05,0.384,0.0,1.0
0.052000000000000005,0.384,0.0,1.0
0.054,0.384,0.0,1.0
0.056,0.384,0.0,1.0
0.058,0.384,0.0,1.0
0.06,0.384,0.0,1.0
0.062,0.384,0.0,1.0
0.064,0.384,0.0,1.0
0.066,0.384,0.0,1.0
0.068,0.384,0.0,1.0
0.07,0.384,0.0,1.0
0.07200000000000001,0.384,0.0,1.0
0.074,0.384,0.0,1.0
0.076,0.384,0.0,1.0
0.078,0.384,0.0,1.0
0.08,0.384,0.0,1.0
0.082,0.384,0.0,1.0
0.084,0.384,0.0,1.0
0.08600000000000001,0.384,0.0,1.0
0.088,0.384,0.0,1.0
0.09,0.384,0.0,1.0
0.092,0.384,0.0,1.0
0.094,0.384,0.0,1.0
0.096,0.384,0.0,1.0
0.098,0.384,0.0,1.0
0.1,0.384,0.0,1.0
0.10200000000000001,0.384,0.0,1.0
0.10400000000000001,0.384,0.0,1.0
0.106,0.384,0.0,1.0
0.108,0.384,0.0,1.0
0.11,0.384,0.0,1.0
0.112,0.384,0.0,1.0
0.114,0.384,0.0,1.0
0.116,0.384,0.0,1.0
0.11800000000000001,0.384,0.0,1.0
0.12,0.384,0.0,1.0
0.122,0.384,0.0,1.0
0.124,0.384,0.0,1.0
0.126,0.384,0.0,1.0
0.128,0.384,0.0,1.0
0.13,0.384,0.0,1.0
0.132,0.384,0.0,1.0
0.134,0.384,0.0,1.0
0.136,0.384,0.0,1.0
0.138,0.384,0.0,1.0
0.14,0.384,0.0,1.0
0.14200000000000002,0.384,0.0,1.0
0.14400000000000002,0.384,0.0,1.0
0.146,0.384,0.0,1.0
0.148,0.384,0.0,1.0
0.15,0.384,0.0,1.0
0.152,0.384,0.0,1.0
0.154,0.384,0.0,1.0
0.156,0.384,0.0,1.0
0.158,0.384,0.0,1.0
0.16,0.384,0.0,1.0
0.162,0.384,0.0,1.0
0.164,0.384,0.0,1.0
0.166,0.384,0.0,1.0
0.168,0.384,0.0,1.0
0.17,0.384,0.0,1.0
0.17200000000000001,0.384,0.0,1.0
0.17400000000000002,0.384,0.0,1.0
0.176,0.384,0.0,1.0
0.178,0.384,0.0,1.0
0.18,0.384,0.0,1.0
0.182,0.384,0.0,1.0
0.184,0.384,0.0,1.0
0.186,0.384,0.0,1.0
0.188,0.384,0.0,1.0
0.19,0.384,0.0,1.0
0.192,0.384,0.0,1.0
0.194,0.384,0.0,1.0
0.196,0.384,0.0,1.0
0.198,0.384,0.0,1.0
0.2,0.384,0.0,1.0
0.0,0.39,-0.0,1.0
0.002,0.39,0.0,1.0
0.004,0.39,0.0,1.0
0.006,0.39,0.0,1.0
0.008,0.39,0.0,1.0
0.01,0.39,0.0,1.0
0.012,0.39,0.0,1.0
0.014,0.39,0.0,1.0
0.016,0.39,0.0,1.0
0.018000000000000002,0.39,0.0,1.0
0.02,0.39,0.0,1.0
0.022,0.39,0.0,1.0
0.024,0.39,0.0,1.0
0.026000000000000002,0.39,0.0,1.0
0.028,0.39,0.0,1.0
0.03,0.39,0.0,1.0
0.032,0.39,0.0,1.0
0.034,0.39,0.0,1.0
0.036000000000000004,0.39,0.0,1.0
0.038,0.39,0.0,1.0
0.04,0.39,0.0,1.0
0.042,0.39,0.0,1.0
0.044,0.39,0.0,1.0
0.046,0.39,0.0,1.0
0.048,0.39,0.0,1.0
0.05,0.39,0.0,1.0
0.052000000000000005,0.39,0.0,1.0
0.054,0.39,0.0,1.0
0.056,0.39,0.0,1.0
0.058,0.39,0.0,1.0
0.06,0.39,0.0,1.0
0.062,0.39,0.0,1.0
0.064,0.39,0.0,1.0
0.066,0.39,0.0,1.0
0.068,0.39,0.0,1.0
0.07,0.39,0.0,1.0
0.07200000000000001,0.39,0.0,1.0
0.074,0.39,0.0,1.0
0.076,0.39,0.0,1.0
0.078,0.39,0.0,1.0
0.08,0.39,0.0,1.0
0.082,0.39,0.0,1.0
0.084,0.39,0.0,1.0
0.08600000000000001,0.39,0.0,1.0
0.088,0.39,0.0,1.0
0.09,0.39,0.0,1.0
0.092,0.39,0.0,1.0
0.094,0.39,0.0,1.0
0.096,0.39,0.0,1.0
0.098,0.39,0.0,1.0
0.1,0.39,0.0,1.0
0.10200000000000001,0.39,0.0,1.0
0.10400000000000001,0.39,0.0,1.0
0.106,0.39,0.0,1.0
0.108,0.39,0.0,1.0
0.11,0.39,0.0,1.0
0.112,0.39,0.0,1.0
0.114,0.39,0.0,1.0
0.116,0.39,0.0,1.0
0.11800000000000001,0.39,0.0,1.0
0.12,0.39,0.0,1.0
0.122,0.39,0.0,1.0
0.124,0.39,0.0,1.0
0.126,0.39,0.0,1.0
0.128,0.39,0.0,1.0
0.13,0.39,0.0,1.0
0.132,0.39,0.0,1.0
0.134,0.39,0.0,1.0
0.136,0.39,0.0,1.0
0.138,0.39,0.0,1.0
0.14,0.39,0.0,1.0
0.14200000000000002,0.39,0.0,1.0
0.14400000000000002,0.39,0.0,1.0
0.146,0.39,0.0,1.0
0.148,0.39,0.0,1.0
0.15,0.39,0.0,1.0
0.152,0.39,0.0,1.0
0.154,0.39,0.0,1.0
0.156,0.39,0.0,1.0
0.158,0.39,0.0,1.0
0.16,0.39,0.0,1.0
0.162,0.39,0.0,1.0
0.164,0.39,0.0,1.0
0.166,0.39,0.0,1.0
0.168,0.39,0.0,1.0
0.17,0.39,0.0,1.0
0.17200000000000001,0.39,0.0,1.0
0.17400000000000002,0.39,0.0,1.0
0.176,0.39,0.0,1.0
0.178,0.39,0.0,1.0
0.18,0.39,0.0,1.0
0.182,0.39,0.0,1.0
0.184,0.39,0.0,1.0
0.186,0.39,0.0,1.0
